Gene1	Gene2	All Pairs MedianIC With Homology	All Pairs MedianIC Without Homology	 All Pairs MedianSimJ With Homology	 All Pairs MedianSimJ Without Homology 	 Best Pairs MedianIC With Homology	 Best Pairs MedianIC Without Homology	 Best Pairs MedianSimJ With Homology	 Best Pairs MedianSimJ Without Homology
MGI:1098211	NCBI_gene:5293	0.14	0.14	0.164634146341	0.152173913043	0.24	0.225	0.74384935192	0.69626348228
MGI:107374	NCBI_gene:5307	0.14	0.14	0.227272727273	0.24	0.2675	0.2575	0.645749043649	0.646160962072
MGI:107191	NCBI_gene:658	0.14	0.14	0.235294117647	0.235294117647	0.35	0.35	0.845945945946	0.814935064935
MGI:104769	NCBI_gene:60681	0.14	0.14	0.247058823529	0.291666666667	0.22	0.215	0.495978391357	0.5625
MGI:103572	NCBI_gene:1053	0.14	0.14	0.283482142857	0.25	0.18	0.18	0.771084337349	0.728869047619
MGI:99829	NCBI_gene:860	0.13	0.1	0.214285714286	0.210526315789	0.305	0.305	0.741680590365	0.717607973422
MGI:97724	NCBI_gene:5409	0.13	0.13	0.246575342466	0.24	0.17	0.17	0.667520491803	0.665178571429
MGI:97367	NCBI_gene:4878	0.13	0.13	0.25	0.230769230769	0.24	0.2375	0.772727272727	0.765151515152
MGI:95841	NCBI_gene:145258	0.13	0.08	0.224299065421	0.22	0.28	0.28	0.598214285714	0.598532494759
MGI:894644	NCBI_gene:783	0.13	0.13	0.250925925926	0.237468671679	0.26	0.245	0.736842105263	0.709677419355
MGI:88469	NCBI_gene:1311	0.13	0.13	0.269230769231	0.264705882353	0.2125	0.2125	0.657185206098	0.655332583146
MGI:87912	NCBI_gene:93	0.13	0.11	0.242674253201	0.235294117647	0.18	0.18	0.474107142857	0.446120689655
MGI:2681120	NCBI_gene:22856	0.13	0.13	0.242718446602	0.230769230769	0.21	0.21	0.714660575398	0.673333333333
MGI:2679336	NCBI_gene:23314	0.13	0.08	0.207317073171	0.210526315789	0.2425	0.2425	0.647299625366	0.665476190476
MGI:2451073	NCBI_gene:64131	0.13	0.13	0.259376465073	0.25	0.255	0.245	0.644739078701	0.648148148148
MGI:2140361	NCBI_gene:23169	0.13	0.13	0.257575757576	0.263157894737	0.255	0.255	0.713093008739	0.709090909091
MGI:1922941	NCBI_gene:203286	0.13	0.13	0.256390748631	0.256776556777	0.245	0.245	0.643855218855	0.675720620843
MGI:1915720	NCBI_gene:54928	0.13	0.08	0.241935483871	0.25	0.225	0.225	0.682849364791	0.63768115942
MGI:1915677	NCBI_gene:91252	0.13	0.13	0.242990654206	0.241379310345	0.265	0.265	0.729054993051	0.73102770885
MGI:1914701	NCBI_gene:5318	0.13	0.13	0.37037037037	0.363636363636	0.22	0.22	0.679984177215	0.622938530735
MGI:1891496	NCBI_gene:57158	0.13	0.13	0.274509803922	0.285714285714	0.2075	0.2075	0.672218520986	0.628803245436
MGI:1888496	NCBI_gene:57057	0.13	0.13	0.260869565217	0.25	0.185	0.185	0.702302631579	0.651821862348
MGI:1341722	NCBI_gene:3757	0.13	0.13	0.266666666667	0.235294117647	0.26	0.26	0.758520563595	0.729020979021
MGI:1340026	NCBI_gene:4322	0.13	0.13	0.271428571429	0.254545454545	0.25	0.25	0.517393867925	0.464285714286
MGI:1336883	NCBI_gene:4091	0.13	0.13	0.285714285714	0.285714285714	0.19	0.19	0.862068965517	0.888888888889
MGI:1306784	NCBI_gene:10370	0.13	0.13	0.227848101266	0.217391304348	0.22	0.215	0.663043478261	0.65625
MGI:1277234	NCBI_gene:6913	0.13	0.08	0.233532934132	0.227272727273	0.2575	0.255	0.743631827731	0.727380952381
MGI:107823	NCBI_gene:1513	0.13	0.13	0.245901639344	0.238095238095	0.19	0.19	0.714285714286	0.69255952381
MGI:104621	NCBI_gene:8092	0.13	0.11	0.24	0.222222222222	0.225	0.225	0.725955204216	0.700680272109
MGI:96909	NCBI_gene:4094	0.12	0.11	0.226890756303	0.214285714286	0.23	0.23	0.701277650648	0.701379310345
MGI:88446	NCBI_gene:1301	0.12	0.1	0.22619047619	0.219512195122	0.285	0.285	0.61723965287	0.598571428571
MGI:2443231	NCBI_gene:57728	0.12	0.08	0.21	0.210526315789	0.25	0.245	0.73023023023	0.708333333333
MGI:1923488	NCBI_gene:9380	0.12	0.12	0.0909090909091	0.0882352941176	0.2475	0.2475	0.527103472968	0.50589709568
MGI:109172	NCBI_gene:1834	0.115	0.11	0.227671736246	0.208333333333	0.2275	0.225	0.638936719759	0.63952020202
MGI:1333744	NCBI_gene:2811	0.105	0.1	0.214285714286	0.184210526316	0.255	0.255	0.654255319149	0.630434782609
MGI:97800	NCBI_gene:5744	0.1	0.08	0.202702702703	0.2	0.21	0.21	0.689320241326	0.654761904762
MGI:96202	NCBI_gene:3236	0.1	0.1	0.238636363636	0.25	0.255	0.255	0.487957937585	0.465287517532
MGI:88452	NCBI_gene:1280	0.1	0.08	0.232558139535	0.225806451613	0.3	0.295	0.866718027735	0.854545454545
MGI:1891497	NCBI_gene:57338	0.1	0.1	0.36	0.272727272727	0.195	0.195	0.626428571429	0.576363636364
MGI:1858745	NCBI_gene:29851	0.1	0.1	0.172185430464	0.155363984674	0.2425	0.2425	0.749575653481	0.759687816891
MGI:103170	NCBI_gene:2672	0.1	0.1	0.204419889503	0.178082191781	0.21	0.2	0.625476735317	0.575757575758
MGI:98251	NCBI_gene:6331	0.09	0.06	0.227848101266	0.217391304348	0.26	0.26	0.857142857143	0.857142857143
MGI:97622	NCBI_gene:5350	0.09	0.08	0.283018867925	0.266666666667	0.25	0.25	0.539473684211	0.52024291498
MGI:97363	NCBI_gene:4851	0.09	0.08	0.204545454545	0.192307692308	0.165	0.15	0.493004162812	0.47946143617
MGI:97168	NCBI_gene:4487	0.09	0.08	0.212121212121	0.21875	0.26	0.235	0.626785714286	0.661337209302
MGI:94872	NCBI_gene:1634	0.09	0.08	0.224299065421	0.212121212121	0.11	0.105	0.311947194719	0.310576923077
MGI:892003	NCBI_gene:6949	0.09	0.08	0.214285714286	0.205128205128	0.245	0.235	0.754516551053	0.742055084746
MGI:88590	NCBI_gene:1545	0.09	0.08	0.194176790951	0.175	0.23	0.23	0.596190703002	0.530982905983
MGI:88356	NCBI_gene:1001	0.09	0.08	0.260869565217	0.255813953488	0.185	0.165	0.394230769231	0.38
MGI:2684894	NCBI_gene:4810	0.09	0.08	0.224137931034	0.217391304348	0.205	0.2	0.585081585082	0.587635869565
MGI:2669037	NCBI_gene:147138	0.09	0.08	0.255167424556	0.241379310345	0.09	0.08	0.360814419226	0.335507246377
MGI:2664357	NCBI_gene:1828	0.09	0.08	0.237822756077	0.242424242424	0.13	0.1225	0.292601061658	0.291895604396
MGI:2389465	NCBI_gene:50945	0.09	0.08	0.206228038289	0.196428571429	0.23	0.23	0.43460756723	0.451990468181
MGI:2388029	NCBI_gene:200879	0.09	0.08	0.320754716981	0.3125	0.205	0.205	0.584980237154	0.561339009288
MGI:2159344	NCBI_gene:81839	0.09	0.08	0.102857142857	0.0945945945946	0.175	0.17	0.134301499605	0.118725868726
MGI:2136343	NCBI_gene:23418	0.09	0.08	0.194805194805	0.184210526316	0.225	0.225	0.472546741238	0.497586206897
MGI:1926483	NCBI_gene:5818	0.09	0.08	0.218767507003	0.217391304348	0.235	0.235	0.626743626744	0.587194337194
MGI:1915902	NCBI_gene:23118	0.09	0.08	0.217391304348	0.213525835866	0.1175	0.115	0.362524703557	0.347373188406
MGI:1891457	NCBI_gene:5429	0.09	0.08	0.314919530231	0.28869047619	0.19	0.19	0.808141657539	0.8
MGI:1890816	NCBI_gene:30813	0.09	0.08	0.254237288136	0.239285714286	0.13	0.13	0.557093514795	0.52398989899
MGI:1354373	NCBI_gene:6297	0.09	0.08	0.282894736842	0.254597701149	0.1075	0.1025	0.368421052632	0.338113897597
MGI:1353598	NCBI_gene:23162	0.09	0.08	0.227903225806	0.210526315789	0.125	0.12	0.359526457969	0.324447482342
MGI:1343498	NCBI_gene:10913	0.09	0.08	0.255319148936	0.259259259259	0.265	0.265	0.719408337069	0.75
MGI:1341292	NCBI_gene:7399	0.09	0.08	0.165	0.157142857143	0.23	0.205	0.355398322851	0.371647509579
MGI:1298209	NCBI_gene:10021	0.09	0.08	0.216	0.195652173913	0.2675	0.265	0.739495798319	0.732531760436
MGI:1274784	NCBI_gene:84059	0.09	0.08	0.176767676768	0.153846153846	0.19	0.165	0.502602511125	0.4375
MGI:109632	NCBI_gene:30062	0.09	0.08	0.280684691694	0.263157894737	0.1775	0.1775	0.690365537241	0.682828282828
MGI:108083	NCBI_gene:3784	0.09	0.08	0.228571428571	0.209302325581	0.265	0.265	0.61291413117	0.590756302521
MGI:107178	NCBI_gene:3166	0.09	0.08	0.224489795918	0.222222222222	0.155	0.155	0.502164502165	0.493386243386
MGI:106039	NCBI_gene:1837	0.09	0.09	0.285714285714	0.291666666667	0.17	0.17	0.546382189239	0.572826086957
MGI:105123	NCBI_gene:3000	0.09	0.08	0.223880597015	0.2	0.205	0.205	0.453337390952	0.442726444776
MGI:102791	NCBI_gene:5961	0.09	0.08	0.211267605634	0.19696969697	0.235	0.235	0.55783451257	0.544262899263
MGI:102556	NCBI_gene:9496	0.09	0.08	0.179129464286	0.168238993711	0.24	0.24	0.627696078431	0.571030693444
MGI:101894	NCBI_gene:5456	0.09	0.08	0.267857142857	0.24	0.335	0.335	0.81712962963	0.796992481203
MGI:101876	NCBI_gene:7003	0.09	0.08	0.231884057971	0.224489795918	0.11	0.105	0.322222222222	0.32
MGI:99917	NCBI_gene:6507	0.08	0.08	0.267857142857	0.227272727273	0.195	0.195	0.477570093458	0.448611111111
MGI:99915	NCBI_gene:3914	0.08	0.04	0.205882352941	0.225806451613	0.18	0.165	0.418590660599	0.437324929972
MGI:99846	NCBI_gene:2664	0.08	0.08	0.272727272727	0.206896551724	0.08	0.08	0.56043956044	0.473913043478
MGI:99833	NCBI_gene:51715	0.08	0.08	0.202702702703	0.194805194805	0.255	0.25	0.682051282051	0.623205741627
MGI:98881	NCBI_gene:7306	0.08	0.08	0.294871794872	0.28125	0.225	0.225	0.546370463079	0.524038461538
MGI:98869	NCBI_gene:7846	0.08	0.08	0.281055900621	0.257603686636	0.245	0.245	0.652988443481	0.603846153846
MGI:98724	NCBI_gene:7039	0.08	0.08	0.209677419355	0.205128205128	0.155	0.135	0.335377358491	0.313782991202
MGI:98460	NCBI_gene:6853	0.08	0.08	0.277777777778	0.259259259259	0.08	0.08	0.571717755928	0.477083333333
MGI:98246	NCBI_gene:6323	0.08	0.08	0.28125	0.25	0.14	0.14	0.828125	0.795833333333
MGI:97883	NCBI_gene:5957	0.08	0.08	0.27	0.264705882353	0.12	0.12	0.405	0.397058823529
MGI:97878	NCBI_gene:5949	0.08	0.08	0.174418604651	0.166666666667	0.205	0.205	0.355398322851	0.371647509579
MGI:97597	NCBI_gene:5582	0.08	0.08	0.36	0.333333333333	0.11	0.11	0.720934280145	0.695526695527
MGI:97526	NCBI_gene:5148	0.08	0.08	0.142105263158	0.161290322581	0.205	0.205	0.353874375101	0.370384883316
MGI:97524	NCBI_gene:5145	0.08	0.08	0.230769230769	0.208333333333	0.195	0.195	0.445450191571	0.437700631666
MGI:97372	NCBI_gene:4882	0.08	0.08	0.243243243243	0.241379310345	0.23	0.23	0.690322580645	0.655800653595
MGI:97180	NCBI_gene:4137	0.08	0.08	0.258620689655	0.233333333333	0.15	0.15	0.88313863852	0.853119706381
MGI:97169	NCBI_gene:4488	0.08	0.08	0.205882352941	0.19512195122	0.21	0.2025	0.597416472416	0.542871066555
MGI:96915	NCBI_gene:4128	0.08	0.08	0.526315789474	0.4375	0.14	0.14	0.842105263158	0.8125
MGI:96696	NCBI_gene:3857	0.08	0.08	0.237545624938	0.21875	0.2275	0.2275	0.666566985646	0.659709618875
MGI:96691	NCBI_gene:3872	0.08	0.08	0.277108433735	0.264705882353	0.17	0.165	0.501257071025	0.516826923077
MGI:96685	NCBI_gene:3858	0.08	0.08	0.289156626506	0.269696969697	0.22	0.22	0.770914628343	0.796739238989
MGI:96623	NCBI_gene:3708	0.08	0.08	0.253521126761	0.222222222222	0.185	0.185	0.760307835821	0.727143350009
